type,time,file_count,usb_flag,login_hour
login,1712459350,16,1,0
login,1712399550,3,0,9
file_access,1712291816,3,0,12
login,1712623258,8,0,10
file_access,1712279880,3,0,12
file_access,1712323845,1,0,13
file_access,1712507692,4,0,18
login,1712351886,4,0,15
login,1712455872,2,0,11
file_access,1712339965,1,0,18
login,1712552000,8,0,12
file_access,1712328032,7,0,16
login,1712484142,6,0,13
file_access,1712560270,4,0,14
file_access,1712404204,8,0,13
file_access,1712652565,6,0,13
file_access,1712480420,2,0,9
login,1712400350,2,0,18
login,1712620840,1,0,11
file_access,1712556801,4,0,15
login,1712484710,1,0,18
login,1712328352,3,0,11
login,1712300300,5,0,12
file_access,1712645443,39,0,0
login,1712609428,8,0,17
file_access,1712372645,3,0,9
file_access,1712513248,7,0,9
login,1712521360,26,0,3
file_access,1712429026,6,0,11
login,1712469273,2,0,17
login,1712513560,1,0,10
login,1712429197,5,0,12
file_access,1712461430,6,0,10
file_access,1712284483,2,0,8
login,1712638616,5,0,13
file_access,1712413325,2,0,9
file_access,1712582470,2,0,12
login,1712473836,34,1,1
login,1712546408,8,0,18
file_access,1712425624,8,0,15
login,1712671510,24,1,2
file_access,1712437829,3,0,18
login,1712518528,7,0,15
login,1712446013,2,0,14
login,1712478346,8,0,10
file_access,1712680165,7,0,8
login,1712333188,3,0,11
login,1712559293,1,0,16
file_access,1712587648,8,0,11
file_access,1712555432,2,0,12
file_access,1712325240,4,0,9
file_access,1712321230,40,1,0
file_access,1712438478,7,0,11
login,1712414279,6,0,15
file_access,1712474992,1,0,17
file_access,1712369890,1,0,13
login,1712588416,21,0,22
file_access,1712531854,1,0,16
file_access,1712544080,1,0,13
login,1712434842,5,0,10
login,1712374150,4,0,18
file_access,1712353938,7,0,16
file_access,1712516056,22,1,1
login,1712503975,35,1,22
login,1712556752,40,1,3
login,1712378420,3,0,13
file_access,1712544760,2,0,14
login,1712674669,29,1,2
login,1712650438,4,0,8
login,1712358301,4,0,18
file_access,1712451720,7,0,16
login,1712439599,2,0,13
login,1712476216,3,0,11
file_access,1712305638,6,0,13
login,1712598272,5,0,10
login,1712565850,4,0,14
login,1712370772,5,0,13
login,1712582298,1,0,16
login,1712492896,6,0,12
login,1712582486,6,0,13
login,1712456410,27,0,0
login,1712370982,7,0,14
file_access,1712651992,8,0,12
login,1712440307,1,0,17
login,1712676658,3,0,14
login,1712293725,5,0,8
login,1712334508,32,0,2
file_access,1712326387,8,0,15
file_access,1712538474,1,0,10
login,1712424345,5,0,13
file_access,1712281600,8,0,9
login,1712350997,4,0,10
login,1712395936,6,0,10
login,1712583802,7,0,9
file_access,1712481796,3,0,13
file_access,1712665690,19,0,23
login,1712661718,39,1,23
login,1712437046,39,1,1
login,1712473896,7,0,18
file_access,1712580277,23,1,22
file_access,1712641720,7,0,9
login,1712515007,8,0,11
file_access,1712482348,7,0,9
login,1712290046,8,0,12
file_access,1712560272,25,0,2
file_access,1712384275,8,0,12
file_access,1712322880,1,0,9
file_access,1712413044,3,0,9
login,1712384410,1,0,10
file_access,1712552514,5,0,14
login,1712634600,33,0,0
file_access,1712359939,3,0,18
login,1712560976,7,0,10
login,1712663639,8,0,14
login,1712610400,7,0,12
file_access,1712606395,1,0,8
file_access,1712286226,3,0,12
file_access,1712512132,4,0,14
file_access,1712660096,3,0,9
login,1712553374,6,0,11
login,1712611000,8,0,8
file_access,1712380884,7,0,17
login,1712302800,7,0,14
file_access,1712512588,5,0,9
login,1712286394,27,1,1
file_access,1712413980,5,0,13
login,1712426380,1,0,18
file_access,1712282340,2,0,11
login,1712492378,2,0,12
file_access,1712356522,1,0,15
file_access,1712603760,2,0,18
file_access,1712566769,21,0,0
file_access,1712591590,6,0,12
login,1712538086,16,0,0
login,1712674260,23,1,23
login,1712604250,3,0,18
file_access,1712323780,2,0,14
login,1712294921,3,0,13
file_access,1712356864,21,1,23
file_access,1712658319,2,0,15
login,1712695600,3,0,15
login,1712617231,29,1,22
login,1712443788,3,0,12
file_access,1712414916,27,0,22
file_access,1712671276,2,0,15
file_access,1712361265,5,0,18
file_access,1712514336,30,1,1
login,1712650933,2,0,17
login,1712348968,3,0,11
file_access,1712630456,3,0,14
login,1712357320,25,1,22
login,1712423614,4,0,16
login,1712572780,2,0,15
file_access,1712514868,2,0,9
file_access,1712469360,18,0,23
file_access,1712564760,4,0,8
file_access,1712452906,7,0,15
login,1712685199,4,0,18
login,1712461324,2,0,18
login,1712502877,5,0,10
file_access,1712656500,4,0,9
login,1712689818,3,0,11
file_access,1712598592,4,0,9
file_access,1712623606,1,0,15
file_access,1712283080,7,0,8
login,1712677825,4,0,8
file_access,1712524168,8,0,13
file_access,1712565816,4,0,12
file_access,1712553430,8,0,17
login,1712324770,3,0,15
login,1712553600,3,0,9
login,1712416372,1,0,18
login,1712445558,6,0,16
file_access,1712641278,8,0,18
login,1712558104,7,0,14
login,1712662315,4,0,18
file_access,1712474956,2,0,8
file_access,1712570863,4,0,14
login,1712420904,33,0,22
login,1712304225,35,0,0
file_access,1712354290,7,0,15
login,1712325130,8,0,8
login,1712487868,2,0,11
login,1712696587,1,0,8
login,1712358612,7,0,10
login,1712308550,5,0,10
file_access,1712396272,3,0,14
login,1712316956,2,0,17
file_access,1712479926,27,1,1
login,1712325370,5,0,18
file_access,1712530220,8,0,10
file_access,1712597195,1,0,10
login,1712404918,1,0,11
file_access,1712559738,4,0,15
login,1712547272,23,0,23
login,1712325550,20,0,23
file_access,1712547438,6,0,17
file_access,1712539147,8,0,18
login,1712606236,39,1,3
login,1712694302,2,0,17
file_access,1712497490,6,0,13
login,1712694538,4,0,17
login,1712447328,6,0,12
file_access,1712694774,40,1,0
login,1712652952,22,1,3
login,1712493650,20,0,23
login,1712384624,18,1,22
file_access,1712590321,3,0,10
login,1712556830,7,0,14
file_access,1712321771,5,0,15
login,1712300800,35,1,22
file_access,1712481467,6,0,9
login,1712468928,7,0,8
file_access,1712532037,7,0,18
file_access,1712397588,5,0,11
file_access,1712603680,36,0,22
file_access,1712443948,37,0,1
file_access,1712498697,8,0,10
file_access,1712591344,28,0,23
file_access,1712326270,8,0,18
file_access,1712650470,1,0,8
login,1712288431,7,0,10
login,1712444296,3,0,15
login,1712385372,15,0,23
file_access,1712355918,31,1,3
file_access,1712532985,2,0,10
login,1712478256,1,0,14
file_access,1712457237,6,0,9
login,1712410900,4,0,15
file_access,1712533301,3,0,14
login,1712415220,4,0,14
file_access,1712356177,5,0,12
file_access,1712491318,17,1,0
login,1712394258,6,0,9
file_access,1712436544,2,0,13
login,1712690100,8,0,14
login,1712385944,39,1,22
file_access,1712571976,1,0,9
login,1712322612,2,0,11
login,1712369160,5,0,14
login,1712555320,5,0,9
login,1712623100,3,0,18
file_access,1712551256,5,0,16
file_access,1712695261,3,0,17
file_access,1712293148,3,0,14
login,1712678555,2,0,8
login,1712691376,2,0,14
login,1712365243,28,1,0
login,1712530564,3,0,14
file_access,1712386516,8,0,8
login,1712509520,7,0,16
file_access,1712522316,4,0,9
login,1712670862,1,0,18
file_access,1712611571,6,0,14
login,1712365516,3,0,17
login,1712586295,7,0,17
file_access,1712560910,2,0,10
file_access,1712365633,3,0,16
login,1712552584,6,0,14
login,1712501679,3,0,9
file_access,1712302000,32,1,23
file_access,1712518825,7,0,14
file_access,1712450868,8,0,10
login,1712382879,4,0,9
login,1712425462,31,0,22
login,1712553165,3,0,13
file_access,1712514944,7,0,11
login,1712446906,4,0,15
file_access,1712617284,3,0,15
login,1712677008,1,0,10
login,1712583400,8,0,13
login,1712430094,1,0,17
login,1712685868,4,0,8
file_access,1712634826,1,0,10
login,1712570968,4,0,16
login,1712643560,3,0,10
file_access,1712438896,2,0,9
login,1712349345,21,1,23
login,1712537172,6,0,11
file_access,1712631169,4,0,10
login,1712285400,4,0,11
file_access,1712558764,4,0,15
file_access,1712503312,2,0,11
file_access,1712494837,30,0,3
login,1712691510,2,0,12
login,1712311150,2,0,15
file_access,1712396696,7,0,14
login,1712448066,16,1,23
file_access,1712542240,7,0,12
login,1712503809,4,0,13
login,1712418280,3,0,15
file_access,1712431174,8,0,17
login,1712504022,7,0,15
file_access,1712666847,6,0,8
login,1712315668,3,0,13
file_access,1712645640,3,0,12
file_access,1712401442,6,0,14
file_access,1712465794,8,0,10
login,1712324352,2,0,14
file_access,1712603166,8,0,17
login,1712491720,8,0,9
login,1712380222,6,0,15
file_access,1712530484,6,0,8
file_access,1712547733,3,0,15
file_access,1712388936,3,0,12
login,1712406160,7,0,14
file_access,1712500720,1,0,12
file_access,1712582433,6,0,15
file_access,1712655588,2,0,9
file_access,1712642797,5,0,9
file_access,1712363400,5,0,10
file_access,1712380642,8,0,16
file_access,1712496838,8,0,9
login,1712471089,26,0,22
login,1712608880,7,0,9
login,1712596060,7,0,9
file_access,1712462666,6,0,11
file_access,1712587630,6,0,11
login,1712501560,3,0,17
login,1712527484,2,0,18
file_access,1712393950,1,0,8
file_access,1712600923,7,0,10
login,1712549272,1,0,15
login,1712372520,25,1,2
file_access,1712342362,7,0,8
file_access,1712484790,8,0,17
login,1712303584,7,0,17
login,1712553994,39,0,1
file_access,1712359766,3,0,16
login,1712623262,6,0,14
login,1712597440,8,0,12
file_access,1712403087,7,0,10
file_access,1712653810,1,0,13
file_access,1712420473,23,1,22
file_access,1712476736,8,0,11
file_access,1712385975,1,0,17
login,1712442256,8,0,8
login,1712316829,21,0,2
login,1712541912,8,0,14
login,1712697835,8,0,16
file_access,1712615680,3,0,15
login,1712685072,1,0,15
file_access,1712373280,7,0,9
file_access,1712719960,2,0,8
login,1712425368,5,0,12
login,1712702860,7,0,8
file_access,1712590240,6,0,13
login,1712538286,1,0,18
login,1712477632,7,0,10
login,1712659934,8,0,13
file_access,1712434360,4,0,10
login,1712391004,3,0,9
file_access,1712304208,5,0,18
file_access,1712569155,1,0,18
login,1712495392,8,0,11
login,1712664915,7,0,16
login,1712478144,6,0,13
file_access,1712286940,6,0,13
login,1712547840,4,0,16
login,1712665343,7,0,16
login,1712678500,5,0,13
file_access,1712535027,7,0,16
file_access,1712330560,6,0,18
login,1712456827,26,0,22
login,1712648462,21,1,2
login,1712461300,7,0,18
file_access,1712709652,18,0,0
file_access,1712321996,6,0,13
file_access,1712470196,6,0,9
login,1712675131,8,0,12
login,1712675240,5,0,12
file_access,1712684071,34,0,3
login,1712710354,5,0,18
file_access,1712343979,37,0,23
file_access,1712387652,7,0,16
file_access,1712701975,1,0,12
file_access,1712619136,6,0,17
file_access,1712645434,5,0,16
file_access,1712409664,6,0,11
login,1712575734,7,0,16
file_access,1712658850,30,1,0
file_access,1712510341,6,0,8
login,1712318044,1,0,9
login,1712549840,4,0,9
file_access,1712554294,4,0,16
login,1712624375,3,0,12
file_access,1712646352,29,0,3
login,1712685847,6,0,18
login,1712685958,20,0,0
file_access,1712707964,8,0,11
file_access,1712721220,2,0,11
file_access,1712471622,5,0,18
login,1712401572,20,1,22
file_access,1712559406,3,0,10
login,1712598944,3,0,18
login,1712318395,2,0,14
file_access,1712524564,7,0,10
login,1712393028,6,0,12
file_access,1712344804,6,0,14
file_access,1712476507,4,0,18
file_access,1712656560,7,0,10
file_access,1712362467,6,0,11
login,1712331760,1,0,10
file_access,1712344969,1,0,15
file_access,1712349396,7,0,8
file_access,1712287900,27,0,0
login,1712573660,5,0,10
login,1712336307,2,0,15
login,1712336338,5,0,9
file_access,1712587112,3,0,11
login,1712723600,29,1,3
file_access,1712477263,2,0,15
file_access,1712376080,18,1,23
file_access,1712723957,30,0,2
login,1712415796,7,0,16
login,1712367390,7,0,9
login,1712499608,8,0,16
login,1712724433,2,0,10
login,1712301384,3,0,16
login,1712336679,27,1,0
file_access,1712499880,4,0,16
file_access,1712473482,8,0,9
login,1712447072,3,0,12
login,1712676604,6,0,12
login,1712385388,3,0,9
file_access,1712703310,6,0,11
file_access,1712725504,2,0,16
file_access,1712716789,2,0,16
file_access,1712597620,36,1,2
login,1712672833,33,1,0
file_access,1712447520,1,0,14
login,1712421050,5,0,9
file_access,1712354770,2,0,15
login,1712354805,4,0,15
file_access,1712682216,8,0,18
file_access,1712443375,38,1,23
login,1712518672,5,0,17
file_access,1712545306,5,0,11
login,1712656084,7,0,12
file_access,1712563178,29,0,2
login,1712434790,34,0,23
file_access,1712350654,5,0,15
file_access,1712585584,1,0,11
file_access,1712390619,25,0,23
login,1712541418,37,1,23
login,1712506015,2,0,12
file_access,1712368568,4,0,17
login,1712399665,5,0,9
file_access,1712630486,6,0,11
login,1712466340,26,0,1
login,1712546320,2,0,14
login,1712577485,1,0,18
file_access,1712555360,1,0,17
file_access,1712506567,3,0,15
login,1712475528,2,0,11
login,1712475590,39,0,22
file_access,1712524558,3,0,13
login,1712306728,1,0,12
login,1712653696,8,0,9
file_access,1712466940,1,0,12
login,1712618300,4,0,17
login,1712351334,1,0,12
login,1712600680,7,0,10
file_access,1712725454,29,0,23
login,1712698848,6,0,8
file_access,1712431660,2,0,11
login,1712699072,4,0,18
login,1712382737,1,0,8
file_access,1712378320,1,0,15
login,1712422950,1,0,12
login,1712298120,8,0,10
file_access,1712556880,8,0,8
file_access,1712695282,7,0,10
login,1712445465,5,0,10
login,1712289280,2,0,13
file_access,1712409855,25,1,22
file_access,1712726988,1,0,14
login,1712677969,17,1,1
login,1712298296,6,0,16
file_access,1712481547,6,0,14
login,1712660410,6,0,10
login,1712633687,5,0,13
login,1712624840,6,0,11
login,1712459434,19,0,0
login,1712727932,3,0,14
login,1712307400,5,0,15
login,1712531224,4,0,18
file_access,1712701424,3,0,15
login,1712665712,2,0,18
login,1712370202,6,0,18
login,1712661440,3,0,12
file_access,1712482303,2,0,16
file_access,1712513740,4,0,18
file_access,1712657266,7,0,15
login,1712518364,5,0,15
file_access,1712675410,6,0,11
login,1712294206,39,1,23
file_access,1712707031,5,0,18
login,1712496208,28,1,2
login,1712455873,8,0,10
file_access,1712532260,5,0,15
login,1712451496,6,0,15
login,1712608772,8,0,11
login,1712608863,5,0,12
login,1712289880,6,0,8
file_access,1712627025,6,0,11
login,1712604640,7,0,11
file_access,1712298934,32,0,2
login,1712316948,4,0,13
file_access,1712546423,7,0,16
file_access,1712582500,1,0,17
file_access,1712668104,7,0,17
login,1712618686,7,0,12
file_access,1712326084,1,0,11
login,1712681928,4,0,15
file_access,1712357675,2,0,15
file_access,1712429806,6,0,11
login,1712713798,6,0,16
file_access,1712646292,5,0,15
login,1712330761,34,0,2
file_access,1712290200,4,0,14
file_access,1712330819,5,0,11
file_access,1712330848,2,0,15
file_access,1712565553,2,0,10
login,1712597232,5,0,9
login,1712705680,7,0,16
file_access,1712362576,2,0,14
file_access,1712678802,3,0,18
file_access,1712430418,5,0,8
login,1712353646,4,0,10
login,1712376280,20,0,22
login,1712520991,1,0,8
file_access,1712290440,8,0,8
file_access,1712439719,6,0,13
file_access,1712516680,8,0,8
file_access,1712503175,4,0,16
file_access,1712729542,2,0,11
file_access,1712358445,3,0,9
file_access,1712566768,7,0,18
file_access,1712725364,4,0,9
file_access,1712399320,7,0,14
file_access,1712526232,35,1,1
login,1712548964,3,0,14
login,1712603437,2,0,18
login,1712363224,5,0,10
login,1712408610,1,0,18
login,1712735248,8,0,9
file_access,1712526664,4,0,16
file_access,1712336140,28,0,1
file_access,1712517730,8,0,9
file_access,1712308960,7,0,14
file_access,1712540575,7,0,10
login,1712663284,6,0,17
file_access,1712695187,6,0,10
login,1712399936,6,0,16
login,1712559055,3,0,16
login,1712645508,18,1,1
login,1712700170,5,0,15
file_access,1712541100,3,0,9
file_access,1712472940,3,0,17
file_access,1712409300,35,0,22
login,1712532223,1,0,18
login,1712741688,1,0,15
login,1712600664,5,0,10
file_access,1712322958,2,0,18
login,1712304765,5,0,12
login,1712332124,1,0,15
file_access,1712432407,2,0,10
file_access,1712482596,1,0,9
file_access,1712377801,7,0,17
login,1712523760,6,0,15
login,1712455416,40,1,22
file_access,1712345984,8,0,18
file_access,1712327764,20,1,0
file_access,1712560556,5,0,12
file_access,1712505855,4,0,9
file_access,1712382640,6,0,18
file_access,1712569927,6,0,17
file_access,1712405560,8,0,15
login,1712624917,2,0,17
login,1712519900,39,1,1
login,1712378269,2,0,15
file_access,1712574904,37,1,1
file_access,1712460661,2,0,18
file_access,1712643678,6,0,17
login,1712369275,8,0,15
file_access,1712323552,2,0,16
file_access,1712529544,3,0,9
login,1712694424,5,0,9
file_access,1712680795,6,0,8
file_access,1712575560,6,0,17
file_access,1712717653,3,0,15
file_access,1712589470,8,0,10
login,1712589555,4,0,15
login,1712672152,2,0,11
login,1712443005,8,0,16
login,1712722804,4,0,10
file_access,1712745853,4,0,14
file_access,1712411048,1,0,12
login,1712319314,1,0,10
login,1712383600,4,0,17
login,1712310184,1,0,11
login,1712535216,7,0,10
login,1712466394,23,0,2
login,1712471046,7,0,8
file_access,1712351635,7,0,11
file_access,1712691772,8,0,17
file_access,1712636715,2,0,15
file_access,1712429900,5,0,9
login,1712379361,3,0,9
login,1712397800,28,0,0
file_access,1712669302,7,0,13
login,1712627986,5,0,8
login,1712443959,4,0,14
file_access,1712402576,3,0,15
file_access,1712494720,17,0,1
login,1712573086,1,0,14
login,1712453385,18,1,2
login,1712527168,2,0,17
login,1712541066,5,0,11
file_access,1712430500,4,0,15
file_access,1712370607,8,0,16
login,1712638140,4,0,11
file_access,1712430650,3,0,9
login,1712343034,8,0,12
login,1712416905,2,0,9
file_access,1712721608,3,0,18
login,1712703253,7,0,11
login,1712347776,4,0,14
login,1712389379,23,0,2
login,1712440240,1,0,11
login,1712412566,2,0,14
login,1712463454,6,0,18
file_access,1712722399,6,0,14
login,1712560672,4,0,12
login,1712579250,5,0,16
login,1712713486,5,0,17
file_access,1712375826,7,0,8
login,1712662800,8,0,18
login,1712528659,7,0,16
file_access,1712292600,5,0,13
file_access,1712626052,1,0,12
file_access,1712399176,6,0,17
file_access,1712301926,1,0,15
login,1712691204,32,1,2
file_access,1712357590,6,0,9
file_access,1712399348,4,0,16
file_access,1712417939,4,0,14
file_access,1712343778,4,0,9
login,1712320614,6,0,13
file_access,1712594400,3,0,11
login,1712691946,2,0,12
login,1712487804,5,0,8
login,1712678229,5,0,12
file_access,1712604028,2,0,12
file_access,1712566955,5,0,13
login,1712395132,36,1,1
login,1712385880,3,0,8
file_access,1712543952,8,0,10
login,1712316225,4,0,11
file_access,1712316250,5,0,10
file_access,1712297671,5,0,13
login,1712562856,6,0,17
login,1712376814,2,0,16
login,1712418738,8,0,18
login,1712600330,1,0,8
login,1712335024,39,0,2
file_access,1712712270,4,0,18
login,1712577298,3,0,9
login,1712679877,3,0,8
file_access,1712349120,2,0,10
file_access,1712465677,3,0,8
login,1712666200,6,0,10
login,1712577703,2,0,9
login,1712302608,7,0,16
file_access,1712405260,1,0,12
file_access,1712647936,1,0,13
file_access,1712298007,6,0,15
file_access,1712587444,2,0,11
file_access,1712330732,7,0,10
login,1712737050,6,0,18
login,1712657758,35,0,2
file_access,1712601792,6,0,10
login,1712578513,2,0,12
login,1712573920,7,0,9
login,1712606725,1,0,9
login,1712447828,4,0,11
file_access,1712737855,1,0,13
login,1712452612,7,0,10
login,1712298259,19,1,3
file_access,1712644600,4,0,9
login,1712504265,5,0,17
file_access,1712743112,3,0,18
login,1712757277,5,0,17
login,1712762080,1,0,10
login,1712513895,7,0,9
login,1712645170,8,0,16
login,1712762440,5,0,14
login,1712378144,1,0,18
login,1712335981,7,0,13
file_access,1712439190,1,0,14
login,1712331348,4,0,15
login,1712697352,1,0,9
login,1712434650,4,0,13
file_access,1712359596,7,0,8
login,1712509870,5,0,14
file_access,1712354968,28,0,22
file_access,1712355001,1,0,18
file_access,1712749666,6,0,13
login,1712669900,4,0,17
file_access,1712698200,6,0,8
login,1712298721,7,0,9
file_access,1712331656,8,0,10
file_access,1712642082,3,0,10
login,1712708032,6,0,17
login,1712308215,1,0,9
file_access,1712717660,4,0,11
login,1712642458,3,0,15
file_access,1712628428,2,0,12
login,1712440159,18,1,23
login,1712496730,7,0,8
login,1712671100,8,0,14
login,1712331936,1,0,15
file_access,1712482780,8,0,11
file_access,1712482840,3,0,8
file_access,1712676215,1,0,17
file_access,1712666884,8,0,18
login,1712327359,4,0,10
file_access,1712473644,31,0,2
login,1712487859,3,0,9
login,1712440720,4,0,11
file_access,1712761799,7,0,10
file_access,1712615536,3,0,8
login,1712724253,6,0,18
file_access,1712535404,5,0,14
file_access,1712351200,6,0,9
file_access,1712474108,17,0,0
login,1712393807,4,0,15
file_access,1712644432,30,0,2
login,1712512114,6,0,14
login,1712341900,3,0,13
file_access,1712502784,7,0,10
login,1712365620,5,0,14
file_access,1712379854,21,0,23
file_access,1712630794,2,0,17
login,1712569330,7,0,9
file_access,1712389440,6,0,14
login,1712711596,6,0,10
file_access,1712645372,5,0,14
file_access,1712654944,1,0,12
file_access,1712754580,7,0,13
login,1712408604,4,0,17
file_access,1712380196,5,0,18
login,1712441893,7,0,10
file_access,1712513104,3,0,9
file_access,1712574855,7,0,13
login,1712532220,6,0,14
login,1712480073,16,1,0
login,1712670052,16,1,1
file_access,1712494438,2,0,18
login,1712708250,3,0,8
file_access,1712665598,3,0,17
login,1712409088,5,0,14
login,1712523204,3,0,17
login,1712585074,7,0,9
file_access,1712466280,7,0,10
login,1712727916,6,0,16
file_access,1712428336,20,1,1
login,1712756686,2,0,16
file_access,1712704454,17,0,23
file_access,1712671240,6,0,16
login,1712604685,4,0,16
file_access,1712557150,3,0,8
login,1712461965,1,0,15
file_access,1712319100,5,0,13
login,1712752740,25,1,23
login,1712419236,4,0,13
login,1712681467,7,0,11
login,1712562368,32,0,2
login,1712691207,2,0,14
file_access,1712409880,7,0,11
login,1712405153,5,0,13
file_access,1712352704,1,0,11
file_access,1712725030,5,0,14
login,1712553276,8,0,18
file_access,1712620200,1,0,11
file_access,1712586856,7,0,14
file_access,1712300317,3,0,11
login,1712372008,6,0,16
file_access,1712673121,3,0,17
login,1712338620,4,0,9
file_access,1712668538,6,0,17
file_access,1712539522,1,0,17
login,1712678300,5,0,17
file_access,1712434416,26,1,0
file_access,1712769415,6,0,12
login,1712391440,6,0,13
login,1712415415,4,0,17
file_access,1712516008,6,0,9
file_access,1712468184,7,0,15
file_access,1712420340,1,0,9
file_access,1712492251,20,0,3
file_access,1712698368,2,0,17
login,1712463615,2,0,18
file_access,1712511610,5,0,15
file_access,1712300695,7,0,16
login,1712703580,39,0,1
file_access,1712507008,6,0,18
file_access,1712329546,26,0,22
file_access,1712339171,3,0,15
login,1712771200,1,0,13
login,1712756916,1,0,18
login,1712521734,1,0,17
login,1712478574,4,0,8
login,1712651576,1,0,13
login,1712469080,3,0,12
file_access,1712642152,8,0,12
file_access,1712719156,4,0,9
file_access,1712608680,6,0,9
login,1712661664,6,0,17
login,1712387590,21,1,2
login,1712637801,1,0,16
file_access,1712560900,2,0,12
file_access,1712666861,23,0,1
login,1712435886,33,0,0
login,1712556310,7,0,17
login,1712469696,3,0,18
login,1712373412,31,1,23
login,1712691436,5,0,15
file_access,1712460226,4,0,18
file_access,1712614520,1,0,13
file_access,1712624248,4,0,16
login,1712600226,7,0,16
login,1712691946,7,0,14
login,1712648632,8,0,9
login,1712711450,3,0,10
file_access,1712470256,5,0,17
login,1712571679,6,0,12
file_access,1712692456,2,0,11
login,1712610465,6,0,14
file_access,1712625040,6,0,16
login,1712716917,5,0,12
login,1712557568,1,0,16
login,1712688133,4,0,9
file_access,1712499708,5,0,18
file_access,1712625480,8,0,16
file_access,1712369260,6,0,9
file_access,1712364458,6,0,10
file_access,1712345140,1,0,13
login,1712504857,38,0,23
file_access,1712335520,15,0,22
login,1712674418,2,0,15
login,1712718094,7,0,12
login,1712539010,16,0,0
file_access,1712427668,8,0,12
login,1712408335,2,0,15
file_access,1712718522,3,0,15
file_access,1712689547,2,0,18
file_access,1712709040,3,0,14
file_access,1712772182,7,0,12
login,1712442500,33,0,0
login,1712466805,4,0,18
file_access,1712321300,1,0,13
login,1712466915,6,0,16
file_access,1712724232,15,0,3
file_access,1712700065,2,0,8
file_access,1712782720,4,0,18
file_access,1712428279,8,0,16
login,1712583782,5,0,15
login,1712622733,4,0,8
file_access,1712749180,2,0,10
login,1712637490,2,0,13
login,1712326412,2,0,9
file_access,1712730067,3,0,13
login,1712540480,2,0,18
file_access,1712608660,6,0,11
file_access,1712686600,24,1,2
login,1712375212,3,0,15
login,1712667328,32,1,3
file_access,1712769673,31,0,1
file_access,1712648040,3,0,9
file_access,1712609164,4,0,10
file_access,1712438728,3,0,8
login,1712341317,1,0,12
login,1712750762,17,1,1
login,1712487625,19,1,1
login,1712390164,6,0,12
file_access,1712668192,4,0,8
login,1712658532,2,0,11
login,1712785480,8,0,9
login,1712370800,2,0,11
login,1712590480,4,0,15
file_access,1712566150,35,1,22
file_access,1712468565,37,1,22
file_access,1712747008,24,1,22
file_access,1712346550,7,0,12
login,1712727688,1,0,12
login,1712488333,8,0,8
file_access,1712336864,2,0,14
login,1712786680,1,0,11
login,1712742790,5,0,12
login,1712772247,2,0,16
login,1712459276,4,0,13
login,1712557189,8,0,16
login,1712478958,5,0,16
login,1712655235,2,0,10
login,1712381152,4,0,10
file_access,1712709288,22,0,0
login,1712498778,8,0,8
file_access,1712596819,2,0,9
file_access,1712601800,7,0,12
file_access,1712734209,4,0,8
file_access,1712332354,5,0,12
login,1712454956,8,0,9
file_access,1712415776,7,0,9
file_access,1712509015,8,0,11
file_access,1712347180,6,0,16
login,1712695607,5,0,17
login,1712705524,1,0,10
login,1712366906,38,1,22
login,1712764650,3,0,11
login,1712759854,7,0,17
login,1712612608,37,1,1
login,1712735517,4,0,15
login,1712706142,5,0,16
file_access,1712519475,6,0,18
login,1712770256,8,0,12
file_access,1712583526,1,0,15
file_access,1712568850,8,0,15
login,1712701738,4,0,17
login,1712632960,3,0,12
login,1712569075,4,0,13
file_access,1712618370,3,0,12
file_access,1712406766,5,0,8
login,1712520060,4,0,8
login,1712421625,8,0,8
file_access,1712771416,6,0,12
file_access,1712564598,2,0,9
file_access,1712495680,8,0,16
file_access,1712742190,4,0,13
file_access,1712673280,35,0,3
login,1712397240,1,0,17
file_access,1712747452,8,0,13
file_access,1712767295,8,0,12
login,1712436832,6,0,8
login,1712718175,8,0,11
file_access,1712565264,4,0,8
file_access,1712328362,7,0,14
file_access,1712333326,3,0,13
file_access,1712476584,8,0,16
file_access,1712590260,5,0,8
file_access,1712407522,2,0,15
file_access,1712600302,4,0,9
file_access,1712546010,1,0,15
login,1712610352,6,0,13
login,1712773620,19,0,3
file_access,1712437408,4,0,10
login,1712561131,2,0,11
file_access,1712546360,5,0,13
file_access,1712412807,1,0,16
login,1712373250,1,0,10
login,1712417844,4,0,17
file_access,1712665488,4,0,16
file_access,1712412979,40,0,1
login,1712299080,8,0,8
file_access,1712442795,3,0,12
file_access,1712408152,1,0,15
file_access,1712784926,36,0,1
login,1712700758,1,0,9
login,1712388442,5,0,11
login,1712443040,2,0,17
login,1712304181,4,0,12
file_access,1712403442,3,0,8
login,1712626818,8,0,13
login,1712616976,1,0,18
login,1712646850,5,0,10
file_access,1712751226,1,0,14
file_access,1712582459,4,0,16
file_access,1712721640,37,1,1
file_access,1712498140,1,0,8
file_access,1712468380,6,0,8
login,1712692129,1,0,16
login,1712627592,4,0,17
file_access,1712652543,1,0,11
login,1712602894,1,0,16
file_access,1712772125,2,0,14
file_access,1712473680,2,0,14
file_access,1712468758,1,0,9
login,1712593262,3,0,10
login,1712722795,1,0,13
login,1712643220,7,0,8
login,1712762853,7,0,11
file_access,1712713146,6,0,18
file_access,1712359456,5,0,17
file_access,1712708368,5,0,12
file_access,1712678560,4,0,11
file_access,1712504146,5,0,14
file_access,1712349610,5,0,13
file_access,1712713764,5,0,10
file_access,1712763757,8,0,9
